"syear","cruise","sta.seamap","sta_dpth","sta_lat","sta_lon","depth","temp","salinity","fluoro"
2017,"SEAMAP","B217",79.5,27.986,-94.4988,29.2,28.5505,36.4933,0.2363
2017,"SEAMAP","B217",79.5,27.986,-94.4988,29.4,28.54655,36.4913,0.2511
2017,"SEAMAP","B217",79.5,27.986,-94.4988,30,28.50655,36.48215,0.2552
2017,"SEAMAP","B217",79.5,27.986,-94.4988,30.2,28.49955,36.4788,0.2721
2017,"SEAMAP","B217",79.5,27.986,-94.4988,29.6,28.5291,36.4859,0.2423
2017,"SEAMAP","B217",79.5,27.986,-94.4988,29.8,28.5126,36.4827,0.2519
2017,"SEAMAP","B217",79.5,27.986,-94.4988,28.2,28.56745,36.49555,0.2153
2017,"SEAMAP","B217",79.5,27.986,-94.4988,28.4,28.56195,36.4961,0.2139
2017,"SEAMAP","B217",79.5,27.986,-94.4988,28.6,28.5555,36.49405,0.2134
2017,"SEAMAP","B217",79.5,27.986,-94.4988,28.8,28.55165,36.49425,0.2186
2017,"SEAMAP","B217",79.5,27.986,-94.4988,29,28.55165,36.49425,0.2239
2017,"SEAMAP","B217",79.5,27.986,-94.4988,26.4,28.71135,36.4956,0.1901
2017,"SEAMAP","B217",79.5,27.986,-94.4988,26.6,28.7052,36.4983,0.1824
2017,"SEAMAP","B217",79.5,27.986,-94.4988,26.8,28.6898,36.50155,0.1919
2017,"SEAMAP","B217",79.5,27.986,-94.4988,27,28.6743,36.50125,0.199
2017,"SEAMAP","B217",79.5,27.986,-94.4988,27.2,28.6595,36.5015,0.2024
2017,"SEAMAP","B217",79.5,27.986,-94.4988,27.4,28.64175,36.49915,0.2001
2017,"SEAMAP","B217",79.5,27.986,-94.4988,27.6,28.62025,36.4972,0.2071
2017,"SEAMAP","B217",79.5,27.986,-94.4988,27.8,28.59475,36.4973,0.2048
2017,"SEAMAP","B217",79.5,27.986,-94.4988,28,28.58055,36.4971,0.2111
2017,"SEAMAP","B217",79.5,27.986,-94.4988,36.2,26.7909,36.27745,0.4151
2017,"SEAMAP","B217",79.5,27.986,-94.4988,36.4,26.77745,36.282,0.4059
2017,"SEAMAP","B217",79.5,27.986,-94.4988,36.6,26.7517,36.2787,0.4032
2017,"SEAMAP","B217",79.5,27.986,-94.4988,36.8,26.6697,36.2754,0.4097
2017,"SEAMAP","B217",79.5,27.986,-94.4988,37,26.6151,36.27795,0.4116
2017,"SEAMAP","B217",79.5,27.986,-94.4988,37.2,26.5882,36.27975,0.4052
2017,"SEAMAP","B217",79.5,27.986,-94.4988,37.4,26.57715,36.2809,0.4103
2017,"SEAMAP","B217",79.5,27.986,-94.4988,37.6,26.57385,36.28105,0.4235
2017,"SEAMAP","B217",79.5,27.986,-94.4988,37.8,26.5705,36.28115,0.4211
2017,"SEAMAP","B217",79.5,27.986,-94.4988,38,26.56285,36.28085,0.4211
2017,"SEAMAP","B217",79.5,27.986,-94.4988,38.2,26.5341,36.2788,0.4175
2017,"SEAMAP","B217",79.5,27.986,-94.4988,30.4,28.48245,36.4719,0.2926
2017,"SEAMAP","B217",79.5,27.986,-94.4988,30.6,28.42975,36.4572,0.3096
2017,"SEAMAP","B217",79.5,27.986,-94.4988,30.8,28.3586,36.4363,0.3232
2017,"SEAMAP","B217",79.5,27.986,-94.4988,31,28.2453,36.40945,0.342
2017,"SEAMAP","B217",79.5,27.986,-94.4988,31.2,28.1315,36.387,0.356
2017,"SEAMAP","B217",79.5,27.986,-94.4988,31.4,28.0624,36.37325,0.3552
2017,"SEAMAP","B217",79.5,27.986,-94.4988,31.6,27.9924,36.3623,0.3575
2017,"SEAMAP","B217",79.5,27.986,-94.4988,31.8,27.93605,36.34955,0.3606
2017,"SEAMAP","B217",79.5,27.986,-94.4988,32,27.89615,36.3418,0.3618
2017,"SEAMAP","B217",79.5,27.986,-94.4988,32.2,27.8394,36.32885,0.3763
2017,"SEAMAP","B217",79.5,27.986,-94.4988,32.4,27.80595,36.32355,0.3796
2017,"SEAMAP","B217",79.5,27.986,-94.4988,32.6,27.7255,36.3023,0.4006
2017,"SEAMAP","B217",79.5,27.986,-94.4988,32.8,27.6081,36.28295,0.4175
2017,"SEAMAP","B217",79.5,27.986,-94.4988,33,27.5176,36.27665,0.4651
2017,"SEAMAP","B217",79.5,27.986,-94.4988,33.2,27.44605,36.275,0.4426
2017,"SEAMAP","B217",79.5,27.986,-94.4988,33.4,27.405,36.27095,0.4497
2017,"SEAMAP","B217",79.5,27.986,-94.4988,33.6,27.3498,36.26335,0.472
2017,"SEAMAP","B217",79.5,27.986,-94.4988,33.8,27.2977,36.2578,0.4958
2017,"SEAMAP","B217",79.5,27.986,-94.4988,34,27.2441,36.257,0.5207
2017,"SEAMAP","B217",79.5,27.986,-94.4988,34.2,27.22815,36.26525,0.5453
2017,"SEAMAP","B217",79.5,27.986,-94.4988,34.4,27.19825,36.2644,0.5754
2017,"SEAMAP","B217",79.5,27.986,-94.4988,34.6,27.11025,36.26445,0.6044
2017,"SEAMAP","B217",79.5,27.986,-94.4988,34.8,27.0347,36.2678,0.601
2017,"SEAMAP","B217",79.5,27.986,-94.4988,35,26.96325,36.26875,0.5863
2017,"SEAMAP","B217",79.5,27.986,-94.4988,35.2,26.9238,36.2722,0.5628
2017,"SEAMAP","B217",79.5,27.986,-94.4988,35.4,26.90135,36.2723,0.5191
2017,"SEAMAP","B217",79.5,27.986,-94.4988,35.6,26.87755,36.2729,0.4818
2017,"SEAMAP","B217",79.5,27.986,-94.4988,35.8,26.85585,36.27145,0.4601
2017,"SEAMAP","B217",79.5,27.986,-94.4988,36,26.81695,36.272,0.4315
2017,"SEAMAP","B217",79.5,27.986,-94.4988,20,28.87425,36.3329,0.1386
2017,"SEAMAP","B217",79.5,27.986,-94.4988,20.2,28.8784,36.3345,0.1432
2017,"SEAMAP","B217",79.5,27.986,-94.4988,20.4,28.883,36.339,0.144
2017,"SEAMAP","B217",79.5,27.986,-94.4988,20.6,28.88955,36.34415,0.143
2017,"SEAMAP","B217",79.5,27.986,-94.4988,20.8,28.89345,36.34835,0.1449
2017,"SEAMAP","B217",79.5,27.986,-94.4988,21,28.8975,36.3557,0.1474
2017,"SEAMAP","B217",79.5,27.986,-94.4988,21.2,28.8955,36.36625,0.1425
2017,"SEAMAP","B217",79.5,27.986,-94.4988,21.4,28.881,36.3802,0.1455
2017,"SEAMAP","B217",79.5,27.986,-94.4988,21.6,28.8638,36.38995,0.147
2017,"SEAMAP","B217",79.5,27.986,-94.4988,21.8,28.85,36.40035,0.1575
2017,"SEAMAP","B217",79.5,27.986,-94.4988,22,28.8418,36.40745,0.1466
2017,"SEAMAP","B217",79.5,27.986,-94.4988,22.2,28.832,36.4144,0.1618
2017,"SEAMAP","B217",79.5,27.986,-94.4988,22.4,28.8261,36.41645,0.1472
2017,"SEAMAP","B217",79.5,27.986,-94.4988,22.6,28.8221,36.41765,0.1474
2017,"SEAMAP","B217",79.5,27.986,-94.4988,22.8,28.8112,36.41575,0.1494
2017,"SEAMAP","B217",79.5,27.986,-94.4988,23,28.79335,36.4208,0.1466
2017,"SEAMAP","B217",79.5,27.986,-94.4988,23.2,28.78025,36.4303,0.1492
2017,"SEAMAP","B217",79.5,27.986,-94.4988,23.4,28.77075,36.44715,0.1468
2017,"SEAMAP","B217",79.5,27.986,-94.4988,23.6,28.7617,36.45135,0.1538
2017,"SEAMAP","B217",79.5,27.986,-94.4988,23.8,28.738,36.44765,0.1665
2017,"SEAMAP","B217",79.5,27.986,-94.4988,24,28.7274,36.4576,0.1582
2017,"SEAMAP","B217",79.5,27.986,-94.4988,24.2,28.7301,36.47135,0.1608
2017,"SEAMAP","B217",79.5,27.986,-94.4988,24.4,28.733,36.475,0.1638
2017,"SEAMAP","B217",79.5,27.986,-94.4988,24.6,28.7341,36.47615,0.1762
2017,"SEAMAP","B217",79.5,27.986,-94.4988,24.8,28.73325,36.47695,0.183
2017,"SEAMAP","B217",79.5,27.986,-94.4988,25,28.73175,36.4779,0.1692
2017,"SEAMAP","B217",79.5,27.986,-94.4988,25.2,28.7288,36.47945,0.1704
2017,"SEAMAP","B217",79.5,27.986,-94.4988,25.4,28.72685,36.4807,0.1765
2017,"SEAMAP","B217",79.5,27.986,-94.4988,25.6,28.72465,36.48175,0.1762
2017,"SEAMAP","B217",79.5,27.986,-94.4988,25.8,28.72,36.48375,0.178
2017,"SEAMAP","B217",79.5,27.986,-94.4988,26,28.70865,36.4866,0.187
2017,"SEAMAP","B217",79.5,27.986,-94.4988,26.2,28.7092,36.49205,0.193
2017,"SEAMAP","B217",79.5,27.986,-94.4988,2,28.9187,36.34485,0.1806
2017,"SEAMAP","B217",79.5,27.986,-94.4988,2.2,28.9316,36.3439,0.1909
2017,"SEAMAP","B217",79.5,27.986,-94.4988,2.4,28.98455,36.2303,0.1264
2017,"SEAMAP","B217",79.5,27.986,-94.4988,2.6,28.89245,36.2114,0.0951
2017,"SEAMAP","B217",79.5,27.986,-94.4988,2.8,28.8955,36.2132,0.1006
2017,"SEAMAP","B217",79.5,27.986,-94.4988,3,28.89595,36.2132,0.1013
2017,"SEAMAP","B217",79.5,27.986,-94.4988,3.2,28.8987,36.21345,0.1
2017,"SEAMAP","B217",79.5,27.986,-94.4988,3.4,28.89965,36.2141,0.097
2017,"SEAMAP","B217",79.5,27.986,-94.4988,3.6,28.90585,36.21495,0.0961
2017,"SEAMAP","B217",79.5,27.986,-94.4988,3.8,28.90805,36.21465,0.0986
2017,"SEAMAP","B217",79.5,27.986,-94.4988,4,28.90825,36.21425,0.0931
2017,"SEAMAP","B217",79.5,27.986,-94.4988,4.2,28.9072,36.2138,0.0983
2017,"SEAMAP","B217",79.5,27.986,-94.4988,4.4,28.908,36.2144,0.098
2017,"SEAMAP","B217",79.5,27.986,-94.4988,4.6,28.90875,36.2147,0.0987
2017,"SEAMAP","B217",79.5,27.986,-94.4988,4.8,28.90875,36.2146,0.0995
2017,"SEAMAP","B217",79.5,27.986,-94.4988,5,28.90965,36.2149,0.0979
2017,"SEAMAP","B217",79.5,27.986,-94.4988,5.2,28.9106,36.21515,0.0941
2017,"SEAMAP","B217",79.5,27.986,-94.4988,5.4,28.9123,36.21575,0.0969
2017,"SEAMAP","B217",79.5,27.986,-94.4988,5.6,28.91315,36.21575,0.0949
2017,"SEAMAP","B217",79.5,27.986,-94.4988,5.8,28.9124,36.2152,0.0878
2017,"SEAMAP","B217",79.5,27.986,-94.4988,6,28.911,36.2146,0.0918
2017,"SEAMAP","B217",79.5,27.986,-94.4988,6.2,28.91155,36.2154,0.0998
2017,"SEAMAP","B217",79.5,27.986,-94.4988,6.4,28.9122,36.21545,0.2046
2017,"SEAMAP","B217",79.5,27.986,-94.4988,6.6,28.9126,36.2155,0.1067
2017,"SEAMAP","B217",79.5,27.986,-94.4988,6.8,28.9133,36.21545,0.0965
2017,"SEAMAP","B217",79.5,27.986,-94.4988,7,28.91255,36.21505,0.0988
2017,"SEAMAP","B217",79.5,27.986,-94.4988,7.2,28.91175,36.21495,0.0987
2017,"SEAMAP","B217",79.5,27.986,-94.4988,7.4,28.9114,36.21485,0.1088
2017,"SEAMAP","B217",79.5,27.986,-94.4988,7.6,28.9123,36.2152,0.0978
2017,"SEAMAP","B217",79.5,27.986,-94.4988,7.8,28.9123,36.21505,0.0961
2017,"SEAMAP","B217",79.5,27.986,-94.4988,8,28.90915,36.2145,0.0982
2017,"SEAMAP","B217",79.5,27.986,-94.4988,8.2,28.90855,36.21425,0.0933
2017,"SEAMAP","B217",79.5,27.986,-94.4988,8.4,28.90695,36.21305,0.0961
2017,"SEAMAP","B217",79.5,27.986,-94.4988,8.6,28.851,36.20985,0.0981
2017,"SEAMAP","B217",79.5,27.986,-94.4988,8.8,28.8237,36.2154,0.1071
2017,"SEAMAP","B217",79.5,27.986,-94.4988,9,28.81515,36.2185,0.1004
2017,"SEAMAP","B217",79.5,27.986,-94.4988,9.2,28.8106,36.2277,0.1005
2017,"SEAMAP","B217",79.5,27.986,-94.4988,9.4,28.81325,36.23275,0.0994
2017,"SEAMAP","B217",79.5,27.986,-94.4988,9.6,28.81935,36.2394,0.1048
2017,"SEAMAP","B217",79.5,27.986,-94.4988,9.8,28.82395,36.2418,0.0984
2017,"SEAMAP","B217",79.5,27.986,-94.4988,10,28.82985,36.24685,0.1054
2017,"SEAMAP","B217",79.5,27.986,-94.4988,10.2,28.8334,36.2493,0.1109
2017,"SEAMAP","B217",79.5,27.986,-94.4988,10.4,28.8476,36.2619,0.1123
2017,"SEAMAP","B217",79.5,27.986,-94.4988,10.6,28.8801,36.28485,0.1094
2017,"SEAMAP","B217",79.5,27.986,-94.4988,10.8,28.91545,36.30155,0.1187
2017,"SEAMAP","B217",79.5,27.986,-94.4988,11,28.93575,36.31055,0.1112
2017,"SEAMAP","B217",79.5,27.986,-94.4988,11.2,28.9411,36.31175,0.1099
2017,"SEAMAP","B217",79.5,27.986,-94.4988,11.4,28.94795,36.31725,0.1145
2017,"SEAMAP","B217",79.5,27.986,-94.4988,11.6,28.9557,36.3206,0.1182
2017,"SEAMAP","B217",79.5,27.986,-94.4988,11.8,28.961,36.3238,0.1136
2017,"SEAMAP","B217",79.5,27.986,-94.4988,12,28.965,36.32535,0.1112
2017,"SEAMAP","B217",79.5,27.986,-94.4988,12.2,28.96605,36.32615,0.1112
2017,"SEAMAP","B217",79.5,27.986,-94.4988,12.4,28.9677,36.3288,0.1112
2017,"SEAMAP","B217",79.5,27.986,-94.4988,12.6,28.962,36.3281,0.1133
2017,"SEAMAP","B217",79.5,27.986,-94.4988,12.8,28.9571,36.328,0.1153
2017,"SEAMAP","B217",79.5,27.986,-94.4988,13,28.95325,36.32815,0.1127
2017,"SEAMAP","B217",79.5,27.986,-94.4988,13.2,28.9515,36.3276,0.1142
2017,"SEAMAP","B217",79.5,27.986,-94.4988,13.4,28.94935,36.32785,0.1191
2017,"SEAMAP","B217",79.5,27.986,-94.4988,13.6,28.94885,36.32815,0.1126
2017,"SEAMAP","B217",79.5,27.986,-94.4988,13.8,28.94795,36.32865,0.109
2017,"SEAMAP","B217",79.5,27.986,-94.4988,14,28.94445,36.32545,0.1108
2017,"SEAMAP","B217",79.5,27.986,-94.4988,14.2,28.9138,36.31125,0.1136
2017,"SEAMAP","B217",79.5,27.986,-94.4988,14.4,28.90205,36.3113,0.1164
2017,"SEAMAP","B217",79.5,27.986,-94.4988,14.6,28.89735,36.31065,0.1248
2017,"SEAMAP","B217",79.5,27.986,-94.4988,14.8,28.8934,36.30955,0.1215
2017,"SEAMAP","B217",79.5,27.986,-94.4988,15,28.8888,36.3082,0.1244
2017,"SEAMAP","B217",79.5,27.986,-94.4988,15.2,28.88495,36.3077,0.1159
2017,"SEAMAP","B217",79.5,27.986,-94.4988,15.4,28.8829,36.30805,0.1129
2017,"SEAMAP","B217",79.5,27.986,-94.4988,15.6,28.8829,36.3081,0.1286
2017,"SEAMAP","B217",79.5,27.986,-94.4988,15.8,28.88165,36.30845,0.132
2017,"SEAMAP","B217",79.5,27.986,-94.4988,16,28.8791,36.30875,0.1332
2017,"SEAMAP","B217",79.5,27.986,-94.4988,16.2,28.8784,36.31025,0.127
2017,"SEAMAP","B217",79.5,27.986,-94.4988,16.4,28.878,36.31175,0.1354
2017,"SEAMAP","B217",79.5,27.986,-94.4988,16.6,28.87825,36.3128,0.1316
2017,"SEAMAP","B217",79.5,27.986,-94.4988,16.8,28.8793,36.314,0.1276
2017,"SEAMAP","B217",79.5,27.986,-94.4988,17,28.8804,36.31515,0.1285
2017,"SEAMAP","B217",79.5,27.986,-94.4988,17.2,28.88075,36.31595,0.1325
2017,"SEAMAP","B217",79.5,27.986,-94.4988,17.4,28.8796,36.3168,0.1317
2017,"SEAMAP","B217",79.5,27.986,-94.4988,17.6,28.87895,36.31835,0.1369
2017,"SEAMAP","B217",79.5,27.986,-94.4988,17.8,28.87805,36.31865,0.1452
2017,"SEAMAP","B217",79.5,27.986,-94.4988,18,28.8727,36.318,0.1405
2017,"SEAMAP","B217",79.5,27.986,-94.4988,18.2,28.8646,36.31845,0.1341
2017,"SEAMAP","B217",79.5,27.986,-94.4988,18.4,28.8585,36.3189,0.1224
2017,"SEAMAP","B217",79.5,27.986,-94.4988,18.6,28.85695,36.31925,0.1305
2017,"SEAMAP","B217",79.5,27.986,-94.4988,18.8,28.8568,36.31955,0.1267
2017,"SEAMAP","B217",79.5,27.986,-94.4988,19,28.85725,36.3199,0.1354
2017,"SEAMAP","B217",79.5,27.986,-94.4988,19.2,28.8563,36.32025,0.1496
2017,"SEAMAP","B217",79.5,27.986,-94.4988,19.4,28.8561,36.32175,0.141
2017,"SEAMAP","B217",79.5,27.986,-94.4988,19.6,28.8621,36.32665,0.1362
2017,"SEAMAP","B217",79.5,27.986,-94.4988,19.8,28.8686,36.32965,0.1482
2017,"RP1","B217",79.5,27.986,-94.4988,5,26.042,36.13575,0.136
2017,"RP1","B217",79.5,27.986,-94.4988,5.2,26.0409,36.1363,0.1537
2017,"RP1","B217",79.5,27.986,-94.4988,5.4,26.0403,35.98985,0.1298
2017,"RP1","B217",79.5,27.986,-94.4988,5.6,26.0397,36.137,0.1498
2017,"RP1","B217",79.5,27.986,-94.4988,5.8,26.03635,36.13745,0.1497
2017,"RP1","B217",79.5,27.986,-94.4988,6,26.04135,36.1369,0.1287
2017,"RP1","B217",79.5,27.986,-94.4988,6.2,26.0322,36.1378,0.1303
2017,"RP1","B217",79.5,27.986,-94.4988,6.4,26.0346,36.1373,0.1208
2017,"RP1","B217",79.5,27.986,-94.4988,6.6,26.0329,36.13735,0.1258
2017,"RP1","B217",79.5,27.986,-94.4988,6.8,26.0341,36.13715,0.1277
2017,"RP1","B217",79.5,27.986,-94.4988,7,26.03395,36.13735,0.1162
2017,"RP1","B217",79.5,27.986,-94.4988,7.2,26.03375,36.1375,0.1217
2017,"RP1","B217",79.5,27.986,-94.4988,7.4,26.03445,36.13745,0.1208
2017,"RP1","B217",79.5,27.986,-94.4988,7.6,26.03605,36.13725,0.1114
2017,"RP1","B217",79.5,27.986,-94.4988,7.8,26.03625,36.137,0.1301
2017,"RP1","B217",79.5,27.986,-94.4988,8,26.03595,36.13675,0.1572
2017,"RP1","B217",79.5,27.986,-94.4988,8.2,26.03575,36.13675,0.1389
2017,"RP1","B217",79.5,27.986,-94.4988,8.4,26.03575,36.13685,0.1288
2017,"RP1","B217",79.5,27.986,-94.4988,8.6,26.03575,36.13585,0.1206
2017,"RP1","B217",79.5,27.986,-94.4988,8.8,26.03565,36.13675,0.125
2017,"RP1","B217",79.5,27.986,-94.4988,9,26.03555,36.13665,0.1236
2017,"RP1","B217",79.5,27.986,-94.4988,9.2,26.03555,36.13665,0.1304
2017,"RP1","B217",79.5,27.986,-94.4988,9.4,26.03535,36.13705,0.1553
2017,"RP1","B217",79.5,27.986,-94.4988,9.6,26.0358,36.13705,0.1688
2017,"RP1","B217",79.5,27.986,-94.4988,9.8,26.03585,36.1373,0.14
2017,"RP1","B217",79.5,27.986,-94.4988,10,26.0359,36.13735,0.1283
2017,"RP1","B217",79.5,27.986,-94.4988,10.2,26.03705,36.13765,0.1227
2017,"RP1","B217",79.5,27.986,-94.4988,10.4,26.03795,36.13805,0.1166
2017,"RP1","B217",79.5,27.986,-94.4988,10.6,26.03785,36.13775,0.1199
2017,"RP1","B217",79.5,27.986,-94.4988,10.8,26.03885,36.13815,0.1266
2017,"RP1","B217",79.5,27.986,-94.4988,11,26.03965,36.138,0.1211
2017,"RP1","B217",79.5,27.986,-94.4988,11.2,26.0381,36.1382,0.1524
2017,"RP1","B217",79.5,27.986,-94.4988,11.4,26.0399,36.1383,0.1718
2017,"RP1","B217",79.5,27.986,-94.4988,11.6,26.0392,36.138,0.1276
2017,"RP1","B217",79.5,27.986,-94.4988,11.8,26.0389,36.1378,0.1115
2017,"RP1","B217",79.5,27.986,-94.4988,12,26.03835,36.13815,0.1327
2017,"RP1","B217",79.5,27.986,-94.4988,12.2,26.0377,36.13805,0.1224
2017,"RP1","B217",79.5,27.986,-94.4988,12.4,26.0376,36.13805,0.124
2017,"RP1","B217",79.5,27.986,-94.4988,12.6,26.0378,36.1379,0.1193
2017,"RP1","B217",79.5,27.986,-94.4988,12.8,26.03785,36.138,0.1247
2017,"RP1","B217",79.5,27.986,-94.4988,13,26.039,36.13815,0.1233
2017,"RP1","B217",79.5,27.986,-94.4988,13.2,26.04205,36.1395,0.1352
2017,"RP1","B217",79.5,27.986,-94.4988,13.4,26.04115,36.1392,0.1088
2017,"RP1","B217",79.5,27.986,-94.4988,13.6,26.0416,36.1392,0.1341
2017,"RP1","B217",79.5,27.986,-94.4988,13.8,26.0428,36.1399,0.123
2017,"RP1","B217",79.5,27.986,-94.4988,14,26.04465,36.14145,0.1192
2017,"RP1","B217",79.5,27.986,-94.4988,14.2,26.05355,36.14765,0.1291
2017,"RP1","B217",79.5,27.986,-94.4988,14.4,26.06045,36.15095,0.1311
2017,"RP1","B217",79.5,27.986,-94.4988,14.6,26.0618,36.151,0.1224
2017,"RP1","B217",79.5,27.986,-94.4988,14.8,26.06405,36.15235,0.127
2017,"RP1","B217",79.5,27.986,-94.4988,15,26.063,36.15125,0.1223
2017,"RP1","B217",79.5,27.986,-94.4988,15.2,26.0558,36.1493,0.1275
2017,"RP1","B217",79.5,27.986,-94.4988,15.4,26.0638,36.15255,0.1275
2017,"RP1","B217",79.5,27.986,-94.4988,15.6,26.0663,36.1533,0.124
2017,"RP1","B217",79.5,27.986,-94.4988,15.8,26.06265,36.15115,0.1243
2017,"RP1","B217",79.5,27.986,-94.4988,16,26.06415,36.1524,0.1276
2017,"RP1","B217",79.5,27.986,-94.4988,16.2,26.06345,36.1517,0.1275
2017,"RP1","B217",79.5,27.986,-94.4988,16.4,26.0609,36.1503,0.1275
2017,"RP1","B217",79.5,27.986,-94.4988,16.6,26.06355,36.1519,0.1203
2017,"RP1","B217",79.5,27.986,-94.4988,16.8,26.0602,36.1494,0.1328
2017,"RP1","B217",79.5,27.986,-94.4988,17,26.0606,36.1511,0.1208
2017,"RP1","B217",79.5,27.986,-94.4988,17.2,26.0684,36.15495,0.1192
2017,"RP1","B217",79.5,27.986,-94.4988,17.4,26.0695,36.15535,0.1119
2017,"RP1","B217",79.5,27.986,-94.4988,17.6,26.07025,36.156,0.1226
2017,"RP1","B217",79.5,27.986,-94.4988,17.8,26.0705,36.15565,0.1104
2017,"RP1","B217",79.5,27.986,-94.4988,18,26.06995,36.15505,0.1238
2017,"RP1","B217",79.5,27.986,-94.4988,18.2,26.06965,36.15505,0.1228
2017,"RP1","B217",79.5,27.986,-94.4988,18.4,26.0689,36.15485,0.1103
2017,"RP1","B217",79.5,27.986,-94.4988,18.6,26.0689,36.1551,0.1181
2017,"RP1","B217",79.5,27.986,-94.4988,18.8,26.0672,36.15385,0.1224
2017,"RP1","B217",79.5,27.986,-94.4988,19,26.06615,36.1533,0.1222
2017,"RP1","B217",79.5,27.986,-94.4988,19.2,26.06565,36.15325,0.1197
2017,"RP1","B217",79.5,27.986,-94.4988,19.4,26.0671,36.1543,0.125
2017,"RP1","B217",79.5,27.986,-94.4988,19.6,26.06815,36.15465,0.1252
2017,"RP1","B217",79.5,27.986,-94.4988,19.8,26.0651,36.153,0.1308
2017,"RP1","B217",79.5,27.986,-94.4988,20,26.0654,36.15315,0.134
2017,"RP1","B217",79.5,27.986,-94.4988,20.2,26.0642,36.15235,0.1225
2017,"RP1","B217",79.5,27.986,-94.4988,20.4,26.06325,36.1522,0.1414
2017,"RP1","B217",79.5,27.986,-94.4988,20.6,26.0629,36.15185,0.1178
2017,"RP1","B217",79.5,27.986,-94.4988,20.8,26.06265,36.1519,0.1263
2017,"RP1","B217",79.5,27.986,-94.4988,21,26.062,36.1511,0.1305
2017,"RP1","B217",79.5,27.986,-94.4988,21.2,26.0596,36.15015,0.1273
2017,"RP1","B217",79.5,27.986,-94.4988,21.4,26.05505,36.14885,0.1063
2017,"RP1","B217",79.5,27.986,-94.4988,21.6,26.0515,36.146,0.1249
2017,"RP1","B217",79.5,27.986,-94.4988,21.8,26.05455,36.14775,0.1198
2017,"RP1","B217",79.5,27.986,-94.4988,22,26.056,36.14825,0.1394
2017,"RP1","B217",79.5,27.986,-94.4988,22.2,26.0565,36.14865,0.137
2017,"RP1","B217",79.5,27.986,-94.4988,22.4,26.05585,36.1477,0.122
2017,"RP1","B217",79.5,27.986,-94.4988,22.6,26.0539,36.14635,0.1392
2017,"RP1","B217",79.5,27.986,-94.4988,22.8,26.054,36.14725,0.1304
2017,"RP1","B217",79.5,27.986,-94.4988,23,26.0576,36.1488,0.1439
2017,"RP1","B217",79.5,27.986,-94.4988,23.2,26.0515,36.1456,0.1252
2017,"RP1","B217",79.5,27.986,-94.4988,23.4,26.05075,36.14545,0.1222
2017,"RP1","B217",79.5,27.986,-94.4988,23.6,26.051,36.1455,0.1196
2017,"RP1","B217",79.5,27.986,-94.4988,23.8,26.05235,36.14605,0.117
2017,"RP1","B217",79.5,27.986,-94.4988,24,26.05245,36.1462,0.1255
2017,"RP1","B217",79.5,27.986,-94.4988,24.2,26.05245,36.1457,0.1278
2017,"RP1","B217",79.5,27.986,-94.4988,24.4,26.0517,36.14565,0.119
2017,"RP1","B217",79.5,27.986,-94.4988,24.6,26.0509,36.14525,0.1232
2017,"RP1","B217",79.5,27.986,-94.4988,24.8,26.0549,36.14765,0.1287
2017,"RP1","B217",79.5,27.986,-94.4988,25,26.0547,36.14745,0.121
2017,"RP1","B217",79.5,27.986,-94.4988,25.2,26.05405,36.14715,0.1301
2017,"RP1","B217",79.5,27.986,-94.4988,25.4,26.05335,36.1465,0.1276
2017,"RP1","B217",79.5,27.986,-94.4988,25.6,26.04905,36.1438,0.1106
2017,"RP1","B217",79.5,27.986,-94.4988,25.8,26.04635,36.14235,0.1298
2017,"RP1","B217",79.5,27.986,-94.4988,26,26.0437,36.14175,0.1201
2017,"RP1","B217",79.5,27.986,-94.4988,26.2,26.04265,36.14145,0.1222
2017,"RP1","B217",79.5,27.986,-94.4988,26.4,26.04175,36.1411,0.1043
2017,"RP1","B217",79.5,27.986,-94.4988,26.6,26.04145,36.1409,0.1116
2017,"RP1","B217",79.5,27.986,-94.4988,26.8,26.04105,36.1408,0.1246
2017,"RP1","B217",79.5,27.986,-94.4988,27,26.0408,36.14045,0.1253
2017,"RP1","B217",79.5,27.986,-94.4988,27.2,26.047,36.14255,0.1442
2017,"RP1","B217",79.5,27.986,-94.4988,27.4,26.05205,36.1467,0.1279
2017,"RP1","B217",79.5,27.986,-94.4988,27.6,26.05925,36.15085,0.1208
2017,"RP1","B217",79.5,27.986,-94.4988,27.8,26.0625,36.152,0.128
2017,"RP1","B217",79.5,27.986,-94.4988,28,26.0629,36.1521,0.1339
2017,"RP1","B217",79.5,27.986,-94.4988,28.2,26.06305,36.1522,0.1309
2017,"RP1","B217",79.5,27.986,-94.4988,28.4,26.06185,36.15135,0.1608
2017,"RP1","B217",79.5,27.986,-94.4988,28.6,26.0591,36.1504,0.1165
2017,"RP1","B217",79.5,27.986,-94.4988,28.8,26.06,36.15105,0.1318
2017,"RP1","B217",79.5,27.986,-94.4988,29,26.061,36.1514,0.1173
2017,"RP1","B217",79.5,27.986,-94.4988,29.2,26.0613,36.1515,0.1247
2017,"RP1","B217",79.5,27.986,-94.4988,29.4,26.06175,36.1513,0.1251
2017,"RP1","B217",79.5,27.986,-94.4988,29.6,26.05995,36.15045,0.1326
2017,"RP1","B217",79.5,27.986,-94.4988,29.8,26.0583,36.1498,0.1229
2017,"RP1","B217",79.5,27.986,-94.4988,30,26.05885,36.15015,0.1309
2017,"RP1","B217",79.5,27.986,-94.4988,30.2,26.05845,36.15015,0.1211
